Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
23461,3,0,3,0,1,work is such a bitch right now
23462,6,0,6,0,1,work out hoe http://t.co/zolmguj5hk
23463,3,0,3,0,1,work right now is bitch
23464,3,0,0,3,2,working saturday is for the birds #fml
23465,3,0,3,0,1,world war z is on netflix yasssss bitch yasssss
23466,3,3,0,0,0,worlds biggest faggot lol
23467,6,0,6,0,1,"worst shit ever.... mayo already trash, and to mix that trash shit wit the gawd condiment that is ketchup is ultimate trash"
23468,3,0,0,3,2,would you be interested in some eggplant? rt @nittyscottmc: twerk on me http://t.co/75uftruvdz
23469,3,0,2,1,1,would you drink with a nigguh? do you smoke weed?
23470,3,0,0,3,2,"would you rather be a monkey or a gorilla? &#8212; neither, they're both hairy! but if i had to choose, a monkey. they... http://t.co/h2rqf5oqwb"
23471,3,1,2,0,1,would've liked some more backup but i can handle myself against a gang of retards.
23472,3,0,3,0,1,"wow , that's a stupid bitch &#128514;&#128514;"
23473,3,0,3,0,1,wow i swear i'm gonna cunt punch you
23474,6,1,5,0,1,wow fucken bradley sucks ass. and his coach said this niggah can play for barcelona hahahahahaha
23475,9,0,9,0,1,"wow my cuzin dont like lil snupe, this niggah trippin"
23476,3,1,2,0,1,wow my dad just racked me what a fag
23477,3,0,0,3,2,wow redskins don't want this
23478,3,0,0,3,2,"wow, charlie strong is cleaning house. might be upwards of 10 released before he is done. @evan_p_grant"
23479,3,1,2,0,1,"wow, the whiggers at the tea party nation banned me. i didn't even use any bad words! maybe my racist founding father quotes did it..."
23480,3,0,0,3,2,wow. no yellow yet? = pagenaud and marco screwed. maybe no yellow coming
23481,6,0,6,0,1,wow... rt @taynic so this is why big titties were slandered today?!!&#128545; u bitch! rt @alyricz: stop the bullshit ... http://t.co/ghws4tjt
23482,6,0,6,0,1,wowwww this bitch is so ratchet holy crap
23483,3,1,2,0,1,wrote the absolute worst paper of my life last week and still got a b+. gotta love taking freshman english #retards
23484,3,0,3,0,1,wtf i look like lying about knowing a bitch for ? if i don't know the hoe i don't know the hoe. tf it's simple &#128529;
23485,3,0,3,0,1,wtf am i watching bgc i hat watching these ugly ass ghetto hoes put there family name to shame
23486,3,0,3,0,1,wtf bitch
23487,3,0,3,0,1,wtf for real now all these stupid bitches are cutting over some kid smoking pot? i can guarantee over half of them smoke pot themselves #smh
23488,3,0,2,1,1,"wtf, ""show me the hoe facts"""
23489,3,0,3,0,1,wtf... 3 days &amp; 3 nights! if i go another day..... all i know is im going ape shit....
23490,3,0,3,0,1,wussup pussies ;) #imback #newtwitter
23491,3,0,3,0,1,wut a bitch
23492,4,0,4,0,1,"xavier a hoe, he never lookin out.."
23493,3,0,3,0,1,y rick such a weak hoe n this season? not a good look fam
23495,3,0,3,0,1,y se acab&#243;!! mexico wins 3-0! that's my team bitches &#10084;&#65039;&#128154; #vivamexico
23496,3,0,3,0,1,y u a bitch doe?
23497,3,0,3,0,1,y&#8217;all saying you wouldn&#8217;t eat her pussy? more for me
23498,3,1,2,0,1,y'all mfs better believe in karma ... that bitch oh so real
23499,3,0,3,0,1,y'all all some hoes
23500,3,0,2,1,1,y'all be cool out there in that cold chasing them hoes &#9996;&#65039;
23501,3,0,3,0,1,"y'all be giving the pooest bitches so much hype, stop it."
23503,3,0,3,0,1,y'all be letting ya side bitches in the house y'all trippin
23504,3,0,2,1,1,y'all bitches fake &#128514;&#128557;
23505,3,0,3,0,1,"y'all bitches be coming up with some dumb shit... what the fuck is ""fleek""? &#128529;"
23506,3,0,3,0,1,y'all bitches better stop the madness .....
23507,3,0,3,0,1,y'all bitches need to sandos!
23508,3,0,3,0,1,y'all bitches wanna be so different and y'all really so basic&#128553;&#128553;&#128553;
23509,3,0,3,0,1,y'all bitches want a good dude but can't be real at all then want to blame them for their reaction to your bullshit. grow the fuck up.
23510,3,0,3,0,1,y'all can have skylar diggins. looks like a tranny to me
23511,3,0,3,0,1,"y'all can have these so called ""bad bitches"". i'm looking for a nerd like rocky balboa had."
23512,3,0,3,0,1,"y'all can say ""imma make it way farther than you.""all you want but aye i'm gonna have fun bitch so suck a diiiccckkk!!"
23513,3,0,3,0,1,y'all dumb bitches out here fucking up
23514,3,0,3,0,1,y'all entertained by these bitch az niggas hitting women? smh who raised you?
23515,3,0,3,0,1,"y'all folks basic , ya parents both racist , i'm lawyering these hoes out here , beatin cases"
23516,6,0,6,0,1,y'all hoes believe anything though
23517,3,1,2,0,1,"y'all hoes broke, be stealing from the mall but be flexing"
23518,3,0,3,0,1,"y'all hoes don't need a valentine , y'all need jesus"
23519,3,0,3,0,1,y'all hoes love everyday
23520,3,0,3,0,1,y'all hoes nasty letting any body hit an eat y'all out smh
23521,3,2,1,0,0,y'all hoes really get mad cause a nigga don't want cha
23522,9,0,9,0,1,y'all hoes so ugh
23523,3,0,3,0,1,y'all know what i'm thankful for..... ya bitch lmaoo my sister funny
23524,3,0,3,0,1,y'all lonely ass bitches sure do give out a lot of relationship advice....
23525,3,1,2,0,1,"y'all men need to watch these ""cream pies"" bitches be having yeast infections &amp; on a 7 day monistat treatment. know the difference"
23526,3,0,3,0,1,y'all motha fuckas best love my foam party in july. this shit is already a bitch.
23527,6,1,5,0,1,"y'all niggas ain't talking bout nothin.. not a thang, not a not a thang hoe"
23528,3,1,2,0,1,y'all pussy ass niqqa need to make some moves &amp;&amp; get up there &#128524;&#9992;&#65039;
23529,3,0,3,0,1,y'all really risk ur lives weaving in &amp; out of traffic traveling thru two counties for some pussy?
23530,3,0,0,3,2,"y'all saw how mad that little chunky boy was? he wouldn't even let his dad touch him, bruh lmao"
23531,3,0,0,3,2,y'all sleep on shy glizzy &#128564; young jefe&#128520;
23532,3,0,1,2,2,y'all suck on flappy bird
23533,3,1,2,0,1,y'all think @paula_deen would call my daughter a nigger? http://t.co/aioifhxdmt
23534,3,0,3,0,1,y'all trying to use the lord to sell pussy on this corner... i already know!
23535,3,0,3,0,1,y'all tweet the same shit everytime i get back on this bitch
23536,3,0,3,0,1,y'all wake tf up. y'all are pussies it's summer time turn tf up!
23537,3,1,2,0,1,y'all weird on here. fake hoes for attention
23538,3,0,0,3,2,yes!! rt @merky__: no!!! rt @huffposttaste will you buy the new caramel apple flavor of oreos? http://t.co/k8zup4ynzf http://t.co/amuzatglx8
23539,3,0,3,0,1,ymcmb always get caught up with strippers. tyga actually had a child with one. niggas get rich a buy bitches
23540,3,0,3,0,1,you and them bitches that you came wit
23541,3,0,3,0,1,"ya bitch aint bad nigga, u aint got no taste"
23542,3,0,3,0,1,ya bitch basic if she trippin off your social networks profiles.
23543,3,0,3,0,1,ya bitch choosin http://t.co/lhvgnyzckr
23544,3,0,3,0,1,ya bitch got my dirty pistol in her crib uoeno it
23545,3,0,3,0,1,ya bitch pussy good i ain't heard it .... i been in there! &#128540;&#128541;&#128541;&#128540;
23546,3,0,3,0,1,ya bitch wnna ride with me
23547,3,0,3,0,1,ya bitches dumb as fuck for the felon.
23548,3,0,3,0,1,ya kno nigga got two accounts...&#128586; rt @i_eat_pie: when the lil bitch start tweetin... she'll see these tweets or someone will snitch
23549,3,0,3,0,1,ya last nicca couldn't beat it .. i hit it like a free throw!
23550,3,0,3,0,1,ya last nicca couldn't beat it ... i hit it like a free throw!
23551,3,1,2,0,1,ya lit stupid ass bitch i ain't fuccin witchuuuu &#128581;&#128683;
23552,3,0,3,0,1,"ya need a real nigga shawty, so come &amp; throw that pussy shawty.

studio"
23553,3,0,0,3,2,ya'll take note. there ain't never tornadoes where colored folk live
23554,3,0,3,0,1,yaaaaaas bitch
23555,3,0,3,0,1,yaaaas bitch yaaaaaas
23556,3,0,3,0,1,"yaaaasss, bitch! rt @xtina: in more important news... &#127926; http://t.co/z3b8xvhuty"
23557,3,0,2,1,1,"yaaaassss. these bitches sad !! ""@fashionnfingers: you don't like me why? ""cause my friend don't."" &#128514;&#128514; that's basically how girls work."""
23558,3,0,3,0,1,"yaaasss! rt @lovemsliz: when a hoe is talking about how they really don't be hoes..... &#128530; like girl, if you gotta explain it.. 9/10 a hoe."
23559,3,0,3,0,1,yahhhhhh bitch yahhhh
23560,3,0,3,0,1,yal jus fags screen shootin the shit out of my stories &#128548; http://t.co/cm55jy52j4
23561,6,0,6,0,1,yall niggahs got me fucked up thinkin ima soft ass lemme sing a love song to you ass niggah &#9995; .
23562,3,0,3,0,1,yall bitches be liking yall asses ate lmfao
23563,3,1,2,0,1,yall bitches only muslim when yall hair fucked up ctfu stop that youngs!!
23564,3,0,3,0,1,yall bitches should be girlfriends for halloween since yall been sidechiccs all year &#128514;&#128557;&#128564;
23565,3,0,3,0,1,yall black ass hoes aint east african
23566,3,0,3,0,1,yall can stop rting that whataburger shit too cuz i'm still gon eat there. shouldn't have ordered the chicken dumb bitch.
23567,3,0,3,0,1,yall couldn't wait till halloween to dress up like hoes
23568,3,0,3,0,1,"yall don't want a nigga unless other bitches want him.. 

but when you get him you get mad cuz those same bitches still want him.
&#128533;?"
23569,3,0,3,0,1,yall hoes got nothing better to do than to gossip and play telephone.
23570,3,0,3,0,1,yall hoes still play around with the wrong shit i see.. smh.
23571,3,0,0,3,2,yall know skip bayless is about to slit his wrists over romo! lol
23572,3,0,3,0,1,yall letting these hoes fuck you with the strap after you said no?
23573,3,0,3,0,1,yall live for bitches and blunts. we live for weed and money!!!!!!
23574,3,0,3,0,1,yall out here fuckin other women's men risking ya life &amp; freedom but i'm out here single &amp; dolo with no bitch you gotta worry about.
23576,3,0,3,0,1,yall see chojis kid? big ass black bitch
23577,3,0,3,0,1,yall trustin these hoes... i've never been that gullible
23578,3,0,3,0,1,yandy gotta pay me for dick im sorry...that bitch ugly
23579,3,0,0,3,2,yankee homeruns make me all tingly.
23580,3,0,0,3,2,yankee pinstripes might be the best unis in the mlb but the gray road ones are the worst cc looks like an elephant trapped in a circus tent
23581,3,0,0,3,2,yankees getting killed
23582,3,0,0,3,2,yankees great joe dimaggio reportedly used to beat wife marilyn monroe. here she is in 1954 announcing divorce http://t.co/bls7dalmif
23583,3,0,0,3,2,yankees season over tho. so yeah.
23584,3,0,0,3,2,yankees should have never gave away melky. guy can flat out hit. #yankees #giants
23585,3,0,0,3,2,yankees shouldn't rely on the long ball in the playoffs #yankees #mlb
23586,3,0,0,3,2,yanks choked too..... lost 4 strait remember
23587,3,0,0,3,2,yanks won't make the playoffs but we ain't in the al basement. that's the red sox position:http://t.co/f7hxndz1hy&#8221;
23588,3,0,3,0,1,yas bitches yas &#128588; http://t.co/bsrwtmkw87
23589,3,0,3,0,1,yas bitches http://t.co/yey8ml5snk
23590,3,0,3,0,1,yasss bitch yass
23591,3,1,2,0,1,yasss bitches i'm brown&#128540;
23592,3,0,0,3,2,yasss brownies &amp; ice cream &#128523; http://t.co/8qla3jsglg
23593,3,1,2,0,1,yay i'm a redneck piece of shit! #sorrynotsorry
23594,3,0,3,0,1,yayyyy i'm gonna be jacking off to these bitches all day today http://t.co/lemilfu1
23595,3,0,3,0,1,"yaz bitch yaz, http://t.co/eomrmqwnqt"
23596,3,0,3,0,1,yea i see ya hoe
23597,3,0,3,0,1,"yea i'm illiterate, hot as a skillet bitch. &#128079;"
23598,3,1,2,0,1,"yea oscar your a grouch.. ""bitch i live in a fuckin trash can"""
23599,3,2,1,0,0,"yea alright redneck white trash""@camopearls: stupid niggers hollering out their car going down the road trying to hit on me! fuck y'all!"""
23600,3,0,3,0,1,yea bitch &#128514; how dat shit feel http://t.co/c7h0tfjdet
23601,3,0,0,3,2,yea buddy rt @yalljustdontkno: a lot of nba trash talk going on
23602,3,0,3,0,1,yea randy that white 745 changed my whole mind that hoe nice
23603,3,1,2,0,1,yea you bad but hoe so what
23604,3,0,3,0,1,yea you bad but hoe so what??
23605,3,1,2,0,1,"yea, mike had a bitch-ass referee in tokyo @royceda59"
23606,3,0,3,0,1,"yea, my bitch is crazy. so what?"
23607,3,0,3,0,1,yeaaa bitch i be with dog like shaggy yea we stay clean but we get dirty like harry
23608,3,1,2,0,1,yeah chris brown definitely the realest waffle cone colored nigga of all time for that no bullshit song b that's exactly how i be feelin
23609,3,0,3,0,1,yeah i can just tell by the weather that i won't be gettin any pussy today
23610,3,0,3,0,1,yeah i have acne but i still pull hotter bitches than you (-:
23611,3,0,3,0,1,"yeah i tried and you bein all blind and shit. lol peace, bitch.&#127797;"
23612,3,0,3,0,1,yeah at&amp;t needs to get fucked up with this fuckin water proof galaxy-_- got cheerios slidin down the bitch an shit
23613,3,0,3,0,1,yeah bitch
23614,3,0,3,0,1,yeah bitches. you know he was hot shit back in the day http://t.co/z9cgljtkow
23615,6,0,6,0,1,yeah hoe
23616,3,0,3,0,1,yeah hoe.
23617,3,0,3,0,1,yeah hoe. http://t.co/qzxi0iufcf
23618,3,0,3,0,1,"yeah im livin right, these bitches dead wrong"
23619,3,0,3,0,1,"yeah it was a great one actually, i'm fucking hilarious bitches &#128129;&#128536;"
23620,3,0,0,3,2,yeah okay let's just put a fire cracker in a cow pie and see what happens
23621,3,0,3,0,1,"yeah right, yeah right, this guys a faggot."
23622,3,0,1,2,2,yeah that's where you're supposed to put the trash can.... #rude http://t.co/molwf0py
23623,3,0,3,0,1,yeah the nfl trash as fuck for this london shit
23624,3,0,0,3,2,yeah they do. rt @yankees: six complete here at the stadium. #yankees lead the red sox 3-1. #letsgoyankees
23625,3,0,3,0,1,yeah you bad but hoe so what
23626,3,0,3,0,1,yeah you bitch &#128514;&#128514;&#128514;
23627,3,1,2,0,1,"yeah your eyebrows on point, but is ya pussy clean?"
23628,3,0,3,0,1,"yeah, i had a bitch, but she ain't bad as you, so hit me up when you pass through"
23629,3,0,3,0,1,"yeah, i'm so annoying until you need something...bitch #fuckfriendzones i don't play that shit, fuck with my heart and i'll make you wish"
23630,3,0,3,0,1,"yeah, he forgot to say ""dumb"" &#8220;@twisttwizzy: @snoopdogg made a mistake for calling @iggyazalea bitch.&#8221;"
23631,6,2,4,0,1,"yeah.. they heard i'm fucking nuts, like the swag of a fag"
23632,3,0,0,3,2,yee boy my yung nicca told me dat waxx
23633,3,0,3,0,1,yeen never seen a fat nigga on a molly bitch imma hurt somethin
23634,4,0,3,1,1,yeen no real nicca if yeen got no porn sites n your internet history
23635,3,0,3,0,1,yeezus was fuckin trash
23636,3,0,1,2,2,yellow jackets at gas station trash cans are the worst
